text,label,document_index,subset
think clearer structur code like rather tri collaps except one throw also log except thrown getservicest failov think probabl want catch throwabl anoth catch claus bad state failov attempt caus crash would give ipc indent think better abbrevi first second add javadoc strang test case like your show particular user error caus problem rather show someth bug right els test case fail ignor explain fail mayb confirm manual test mention done two nns run cluster,documentation_debt,1423,train
friend write mapreduc use script languagesrubyi plan write unit test case rubyin rubi test input expect output use local file system feel right wayi way test real mapreduc run hdfs suggest test framework script languag,test_debt,1424,train
updat better error msg exit status,code/design_debt,1425,train
patch use getpar call instead hack string,code/design_debt,1426,train
protobuf compil section pomxml modifi like tri optim mvn pcbuild dskiptest compil even jsps compil java file everi time unnecessarili,code/design_debt,1428,train
lil bit improv still long way,code/design_debt,1429,train
use command mvn pdist pcbuild dskiptest instal build without chang code run command take 132 seem long investig time reduc drastic,code/design_debt,1430,train
havent done benchmark seem make sens avoid copi could avoid,code/design_debt,1432,train
jira appli trunk well would pleas provid patch trunk patch key name remov authent properti use differ thing authent testcas miss,test_debt,1433,train
remov syncablesync remov deprec remov unnecessari throw ioexcept declar,code/design_debt,1434,train
remov deprec syncablesync method,code/design_debt,1436,train
daryn fix look bit cleaner mine thank eugen,code/design_debt,1438,train
patch look pretti good eli small comment obvious static version method storag class deleg static method versioninfo class recommend ad addit detail assertionerror includ revis version didnt match recommend ad explan log messag communic allow version match exact version enabl ditto similar log messag explain communic isnt allow might mention whether check fail strict revis check relax version check call new method getinfovers jobtrack getvers done storag seem make sens dont think actual test differ revis still disallow default sinc chang revis version simultan test,code/design_debt,1439,train
review delta larg look good one tini nit look like various spell word disallow either dissallow dissalow patch look good otherwis pleas also run branch1 test suit latest patch commit,code/design_debt,1440,train
thank atm fix spell misstak run full suit,documentation_debt,1441,train
dns current refus connect nns build revis svn revis match tts refus connect jts build version version revis user sourc checksum match prevent roll upgrad intent see discuss hadoop5203 primari motiv jira difficult guarante everi build larg cluster got deploy correct build dont get roll back old version accid etc mix version lead execut problem hard debug howev also case user know two build compat deploy new build contain content previous one plus critic secur patch affect compat current deploy line patch requir take entir cluster tri work around issu lie build revis checksum yuck user would like abl perform roll upgrad order support let add option default enabl make version check check exact version match 102 ignor build revis sourc checksum two build still need match major minor point number noth els,code/design_debt,1442,train
think worth chang return type function linkedhashset clear order purpos perhap also add comment say someth like nit pleas unabbrevi first better readabl also instead say exampl think idiomat put postincr insid there small spurious whitespac chang netutilsjava look like pom chang still patch redund hadoop8211,code/design_debt,1443,train
would nice jsvc pid file proper namespac varrun avoid collis jsvc instanc jsvc use varrunjsvcpid datanod pid file that configur configur varrunjsvcpid sore namespac true errfil outfil els even though tri run nondetach datanod jsvc write stdoutstderr pipe tail logfil errfil outfil logpath echo nondetach jsvc output pipe logpath touch logpath tail logpath relev argument pidfil,code/design_debt,1444,train
todd timeout look reason worth note newact also timeout activ precheck check new activ aliv well ask current activ standbi import dont want impati wait fenc wait minut make new activ activ practic sinc alreadi contact new activ probabl wont wait 60s transit activ unless someth happen precheck transit activ 60s timeout reason nit remov todo transitiontoact sinc configur otherwis patch look great,requirement_debt,1445,train
new patch remov todo ill commit version momentarili,requirement_debt,1446,train
attach patch fix flaki behavior loop minut didnt see failur appli,test_debt,1447,train
fix flaki,test_debt,1448,train
test project common need abl chang whether token servic use host,code/design_debt,1449,train
remov refer mapredchildulimit etc sinc use,code/design_debt,1450,train
exist implement namenod data structur call datanodedescriptor use serial content datanod write fsimag serial method use send datanod object datanod andor client introduc shortcom one cannot introduc nonpersist field datanodedescriptor one solut separ follow two function two separ class field datanod part clientprotocol andor datanodeprocotol field datanod store fsimag,code/design_debt,1451,train
patch clean warn hadoopstream submodul save usag minimrclust distributedcach one instanc streamjob non usual constructor caus job refer still requir,code/design_debt,1452,train
thing look like even hadoopcommon pick hadooptool chang eclips auto unus import fixer remov recrecord import caus testio compil fix manual new patch teststream chang origin patch caus lose info run job tweak chang use non toolrunn approach work nice minus deprec warn sinc hadoop bot cant run test test result manual run patch appli mvn clean test,code/design_debt,1453,train
clean bunch exist javac warn hadoopstream modul,code/design_debt,1454,train
add method interfac incompat chang break implement overhead wrap string list caus perform problem,code/design_debt,1456,train
that good comment compat chang saw evolv tag consid peopl extend dnstoswitchmap well thought scriptbas tablemap cach good enough wont say origin interfac caus perform headach time resolv rack info overwhelm compar whole flow replica placement task schedul howev easi use major consum origin interfac expect resolv individu host see scenario resolv list host count unit test eli dont understand question last comment want fix interfac,code/design_debt,1457,train
dnstoswitchmap one api resolv host list public liststr name two major caller take singl host name wrapper singl entri arraylist necessari especi host cach,code/design_debt,1458,train
address miss licens statement findbug exclud file test pass local think caus run older version hdfs jar go upload new patch see fix,documentation_debt,1461,train
patch hadoop caus slight widecrossproject lemm know split though chang summari nodemanag log notic first show caus hdfsdefaultxml config set deprec prop web filter load clean hdfsdefaultxml old properti lookup exist jsphelper hdfs chang use new properti clean usag constant properti via class instead constant ref ad new prop default coredefaultxml,code/design_debt,1463,train
fail test unrel chang findbug succeed time previous issu someth els trunk time flaki result,test_debt,1464,train
comment patch quit trivial chang help remov unnecessari warn nois,code/design_debt,1465,train
look easi fix avoid use old config param deprec,code/design_debt,1466,train
minor comment typo differnt newli ad comment clear pleas add inform mean metaprotocol also sentens read right might make sens captur comment hadooprpcproto hadooprpcproto line go beyond charact also last sentenc newli ad comment read right,documentation_debt,1468,train
improv document rpc header,documentation_debt,1469,train
text display set shell command hadoop text strict subclass check load key class subclass writablecompar sequenc file writer check one creat sequenc file plain writabl key compar need sequenc file sorter alon use alway henc reason text command carri either relax check simpli check writabl,code/design_debt,1470,train
text shell command unnecessarili demand sequencefil key class writablecompar,code/design_debt,1471,train
zkfc code wasnt previous termin connect case fail startup format didnt caus problem cli usag sinc process exit afterward caus test result get cloud lot reconect messag make log hard read,code/design_debt,1472,train
zkfc test leak instanc,code/design_debt,1473,train
print usag follow remov error log backtrac invalid argument log,code/design_debt,1474,train
precommit build show incorrect link javac warn note trunk appear twice need basenam basedir follow place dont,code/design_debt,1475,train
jenkin say static,code/design_debt,1477,train
chang look sure realli like targetfilesystem dont see lot benefit make targetfilesystem think would cleaner list path delet delet final block filesystem seem confus targetfilesystem never ad filesystem cach assum systemexit call somewher process command targetfilesystem close file actual delet exit import,code/design_debt,1478,train
broken link cluster setup defaulthtml,documentation_debt,1480,train
code creat true enter condit execut creat fals part code enter aaron add detail would chang behavior,code/design_debt,1482,train
use instead place,code/design_debt,1483,train
use instead place,code/design_debt,1484,train
tokenrenew fulli abstract class make interfac allow class extend class implement interfac,code/design_debt,1489,train
got thank explan help develop clone git repo git add file generat patch case help somewhat commit wont solv problem 100 time raja happen know there semant equival thing could svn ensur committ dont check bad line end,code/design_debt,1491,train
sourc code hadoopcommon repo bunch file crlf end develop happen window higher chanc crlf file get sourc tree would like avoid creat gitattribut file prevent sourc crlf entri text file ad coupl link give primer exact issu tri fix issu ad gitattribut file tree,code/design_debt,1492,train
patch look good even though redund command ant compilen compilen job still good consist one minor thing osarch check origin code doesnt check x8664x86 avail nativ code compil fail certain platformssuch maco leas develop notic failur osarch check patch ant compilen command report success actual didnt work origin behavior seem intuit,code/design_debt,1493,train
summari bug descript need updat base comment,documentation_debt,1495,train
current proto file use javapackag specifi java packag proto file namespac specifi languag cpp caus name collis cpp add namespac declar avoid java packag specifi use java packag unless explicit provid option javapackag proto file origin java packag affect namespac name cpp common subproject proto file cpp hdfs subproject proto file,code/design_debt,1497,train
junp suggest split yarn mapreduc doc favor yarn291 instead chang main flow much smooth yarn also complic chang could turn pleas close invalid alreadi yarn mapreduc specif ticket,documentation_debt,1498,train
sever method ipcserv rpc use type writabl intern wrapper work across multipl rpcengin kind request wire protobuf protocbuf rpc engin also basic rpc header also protobuf patch add javadoc also chang name wrapper,documentation_debt,1499,train
substitut suffic basic function need sitexml templat isnt handi sometim,code/design_debt,1500,train
got propos add good worri mine may unintent bloat config object size inadvert affect system realli requir featur perhap add switch turn default enabl advanc user need also test would good ad patch also demonstr order prefer assum prefer valu sysprop rather file etc fix version set commit branch pleas use target version alon track version want commit,code/design_debt,1501,train
thank quick repli patch ad prefix hadoopproperti config item intend differ config item pass current normal option pass dnamevalu understand worri also mine consid ad prefix act like switch order prefer said system properti prefer file add test submit later sorri mistak error specifi version,test_debt,1502,train
current hadoop config item main interpol sitexml file product environ need mechan specifi config item system properti someth like gflag system built realli handi main purpos patch improv conveni hadoop system especi peopl test perf tune alway need modifi sitexml file patch appli peopl start hadoop program way java classpath program,code/design_debt,1503,train
lgtm one minor nit extra licens comment middl import ill cleanup checkin,code/design_debt,1505,train
straightforward harden teardown logic,code/design_debt,1506,train
teardown code assum fsnull throw except delet oper fail better check valu catch convert except fsdelet oper logerror instead stop failur teardown becom distract root caus problem filesystem broken,code/design_debt,1507,train
less brittl teardown,code/design_debt,1508,train
patch hadoop hdfs ran testhdfsc testc success unit test sinc kind trivial could wrangl desir,test_debt,1509,train
friend new user command line script dont show usag instruct pass defacto unix usag flag imagin sequenc command appli hdfs script,documentation_debt,1510,train
invalid har uri caus window creat path includ drive specifi later get use construct har uri test isnt valid doesnt adher protocolhost format use har uri file handl leak happen method open masterindex file code path guarante file close exampl pars invalid version throw except masterindex file get close test cover case leak file handl test run window ultim caus test fail posttest cleanup window file lock behavior caus delet fail,code/design_debt,1511,train
fail window due invalid har uri file handl leak need chang test use valid har uri fix file handl leak,code/design_debt,1512,train
harfilesystem may leak file handl,code/design_debt,1513,train
here simpl patch address issu behavior chang condit load aix64loginmodul usernameprincip class 64bit aix box instead aixloginmodul aixprincip class patch also refactor getosprincipalclass littl bit reduc code repetit test includ sinc test proper would requir aix box test manual run 32bit 64bit aix client confirm work expect without kerbero enabl without patch 32bit client work also ensur regress test hadoop client ibm java sun java linux without kerbero enabl everyth work expect,code/design_debt,1514,train
pend jenkin atm open jira clean spaghetti condit replac map simpl struct need set,code/design_debt,1515,train
thank arpit test window ubuntu nativ build work great coupl comment patch remov unneed includ unless includ reason miss see detail believ set would disabl warn across whole project right anoth option could upgrad lz4c look like recent chang address warn seen compil window sure would much larger scope though probabl best treat separ jira necessari add includ nativecodeloaderc tri remov still abl compil,code/design_debt,1516,train
check snappi support call nativ method method implement window hadoopdl throw,requirement_debt,1517,train
here patch nativ filesystem write support scheme s3n make complet independ exist blockbas filesystem might possibl make general readon filesystem read type havent attempt anoth jira need empti directori written use name convent append folder key approach taken s3fox crucial effici make possibl tell key repres file directori list bucket oper there new unit test contract filesystem ensur differ implement consist filesystem hdfs test use test would good add filesystem later renam support doesnt support nativ yet would possibl support renam get client copi data back jets3t librari upgrad latest version 060,requirement_debt,1518,train
second patch follow chang send contentmd5 header perform messag integr check write fix warn jets3t close stream chang properti name independ exist s3filesystem findbug format fix,code/design_debt,1519,train
fix releas audit warn format warn checkstyl,code/design_debt,1520,train
thank review chris effici list directori use mime type cant tell differ file directori list bucket key queri key directori prohibit slow use folder suffix convent s3fox use btw easili distinguish file directori code agre use fact filesystem need updat thank tip code detect condit might nice tri workaround say perhap emit warn done elsewher,code/design_debt,1521,train
semant return ugi connect alway report ugi origin user make connect subsequ ugidoa call howev jira univers affect anyth doesnt explicit use intend fsnamesystem audit call current use reduc signific perform bottleneck encount contempl file anoth jira ugidoa cach stack ugi would great acceler general,code/design_debt,1522,train
code chang detail comment getremoteus nice order avoid potenti misus,documentation_debt,1523,train
queri synch ineffici shortliv rpc request sinc connect alreadi contain ugi mean queri direct avoid call,code/design_debt,1524,train
karthik patch seem fine agre patch simpl write test suffici difficult seem unnecessari write test one question comment ramif issu manifest trigger,test_debt,1525,train
big input file default logic split thing dfs blocksiz split smaller split use would result fewer mapredmaptask split valu mapredmaptask mapreddefaultxml let make sure work add new minsplits featur dont oppos featur generat 35630g32m split 35630g2000 split claim that still lot split mani add featur your ad note workaround also easi implement patch defin inputformat subclass inputformatbas specifi differ minsplits make long good idea summari pleas confirm actual number split object 35630g32m split 35630g2000 thank,code/design_debt,1526,train
ive seen alway 32m fragment still 300000 input splitsmap lot wed like abl drop order magnitud think case input splitter never finish dont know,code/design_debt,1527,train
doug right number split got 35630g32m still mani,code/design_debt,1528,train
never mind creat patch complet useless fix problem task still oom codec small mergemanag creat new codec quick job lot reduc liter use address space direct byte buffer process get kill go virtual address space oom could tri codecpool detect codec wrong thing correct codec heavi hand opinion,code/design_debt,1529,train
recent found bug gpl compress librari caus map task particular job oom grant make lot sens job use lzopcodec map output compress lzocodec arguabl codec could similar thing caus sort memori leak propos saniti check creat new codec newli creat object match valu gettyp turn cach codec,code/design_debt,1530,train
get protobuf except first place shouldnt modifi test captur ioexcept dont expect happen pleas correct understand wrong,code/design_debt,1531,train
like overal goal feel bit rigid provid support one addit authent method chang dovetail stall sasl work ive subtask hadoop8779 keep mean get back mani chang nudg authent scheme toward pluggabl design youv even taken advantag chang new hadoop sasl relat interfac shouldnt necessari javax sasl framework use factori pattern creat client server via securityprovid saslplainserv although there probabl cleaner way good news patch signific smaller leverag javax framework,code/design_debt,1532,train
code confus perhap could use jira add commentsfix comment,code/design_debt,1533,train
thank much review commit document full test run came back success failur known flaki test,test_debt,1534,train
post similar complaint hadoop35 includ patch make possibl report individu file health dfs command agre someth need ad facilit debug various blockloss problem ive see,code/design_debt,1535,train
dfs need valid oper similiar fsck get know file corrupt data block miss dfs namenod also need log specif inform block replic delet someth goe wrong clue happen,code/design_debt,1537,train
thank lot comment daryn todd took daryn suggest chang call event logic uri think cover base also creat new test case suit restrict pleas look,test_debt,1538,train
hadoop9150 chang way uri handl prevent attempt dns resolut logic uri side effect chang way path verifi pass filesystem instanc creat author differ author path previous hadoop9150 default port would ad either author event either uri port post hadoop9150 default port ad mean filesystem instanc creat use uri longer process path contain author throw error like follow though necessarili incorrect behavior chang least break certain client abil connect hdfs cluster,code/design_debt,1539,train
one machin power run job mrappmast find task time host call stop contain contain concurr ipc layer serial callth connect time except toke minut rais time reti hang mani hour wait stopcontain finish jstack output file show thread stuck connectionaddcal wait lock object hold setupiostream method run slowlli becauseof connect time setupconnect,code/design_debt,1540,train
version util java bytebuff effici api compat previous version api might ideal toward effici implement xdr serial deseri track propos api separ jira,code/design_debt,1541,train
thank haohui comment pleas tri keep origin javadoc name method make state state final pleas fix javadoc check rest data lenlen visibl generat javadoc readfixedopaqu still copi sure possibl generat readon bytebuff anoth bytebuff would nice remov extra copi writefixedopaqu think scope jira,code/design_debt,1542,train
new patch look good nit notic nfs relat rpc call respons size less 256 byte 256 instead 512,code/design_debt,1543,train
reduc number byte array creation copi xdr data manipul,code/design_debt,1544,train
problem origin mention discuss hadoop8980 call initi server intern listen reader thread happen background initi guarante complet time caller return may mislead caller expect server fulli initi problem sometim manifest test failur test look stack frame run thread expect find listen reader thread sometim doesnt find,code/design_debt,1545,train
minor chang help reduc unnecessari class lock content common method etc,code/design_debt,1546,train
ensureiniti forc mani frequent call method uncondit acquir class lock patch certain reduc lock content high contend getcurrentus still block mani thread understand address hadoop9749 may someth els improv namenod accord worst jstack busi namenod took block handler thread block ugi class lock breakdown ensureiniti non static synchron method jira unblock getcurrentus among thread block getcurrentus namenod rpc method getblockloc think fspermissioncheck modifi creat pass ugi fsnamesystem one alreadi store rpc server call getremoteus elimin bulk getcurrentus call namenod rpc handler similar chang made mkdir block token generat straightforward even without elimin major call could potenti rpc server file hdfs jira hadoop9749 still need sinc getcurrentus use everywher beyond namenod rpc server patch,code/design_debt,1547,train
ensureiniti alway sync class sync actual initi,code/design_debt,1548,train
add test,test_debt,1550,train
add case short test disabl longer test random initi valu currenttesttim increment add slight comment,code/design_debt,1552,train
patch look good thought discuss mayb need refresh cach entri access time posit prioriti queue entri access sinc expect timeout client side base time first request sent would better add upper limit size gset guarante continu function even larg amount retri request come within short period time,code/design_debt,1553,train
weve seen histor path longer 260 char caus thing work window proper handl file track jira add nativ test case long path new fileutil access check method ad hadoop9413,test_debt,1554,train
anoth run timeout time bit log suspect race condit client server caus,code/design_debt,1557,train
think timeout separ issu case run testretryproxi alon never fail howev run test case test class togeth alway get jvm crash error due testretryproxi hang could race condit configur suspect guy never run problem faster machin could also linux slower never run timeout issu,code/design_debt,1558,train
investig problem littl bit think socket leak test code attach patch fix leak issu test explicit close client server end test case,code/design_debt,1560,train
attach new patch sec timeout ad test case unit test pass consist singl core ubuntu box assum timeout enough test case,code/design_debt,1562,train
mockup test client want includ network without bee limit dont much tool coprocessor help test put main code make usabl without ad jar dont think possibl avoid wal write coprocessor would great simplifi test kind client chang durabl,code/design_debt,1565,train
flakey jenkin test fail due timeout coupl time precommit here stacktrac,test_debt,1566,train
dont read docbook cannot comment markup howev content great nit mind ad jira refer store file index rise rise sentenc confus host region per enough task split mapreduc job 1000 region generat far mani map task section section,documentation_debt,1568,train
see spell issu would mayb chang number statement done anoth issu reorg excel thank,documentation_debt,1569,train
incorpor feedback spell fix rephras assum stand commit afternoon,documentation_debt,1570,train
consolid improv capacitys document,documentation_debt,1572,train
discuss hbase7091 critic littl bit surpris comment binhbas doesnt say anyth creat hbaseenv issu,documentation_debt,1573,train
regionserv fail load bloom block hdfs due timeout reason threw except disabl entir bloom filter hfile behavior make much sens especi compound bloom filter instead disabl bloom filter entir file could return potenti fals posit result true keep bloom filter avail,code/design_debt,1574,train
thank comment pay attent spell,documentation_debt,1577,train
intent jira good examin patch metric reflect log readpars rate desir replic data peer cluster rate sinc readpars log file may contain mani kvs columnfamili replic scope0 filter remov entri list real replic peer cluster occur use currents size entri realli replic peer cluster,code/design_debt,1578,train
commit 098 thank ted fix spell error commit attach addendum trunk match went 098 commit trivial chang trunk use ctr r1554361 close decis 096 094 almost feel bad ping big deal,documentation_debt,1579,train
thank catch andi would good public method spell mistak,documentation_debt,1580,train
regionserv link tablejsp broken,documentation_debt,1582,train
see parent test remov 0952 investig fail 094 hadoop2 found extrem slow use lot thread input,code/design_debt,1584,train
extra seek0 filelink open skip,code/design_debt,1585,train
avoid extra seek filelink open,code/design_debt,1586,train
sure want use deletecolumn deletecolumn deletedeletecolumn target current latest version column delet determin time delet arriv server expens get server find last also target latest version mention delet api confus remind mayb there time fix,code/design_debt,1587,train
work 09611 deletecolumn tri write testcas valid behav expect close one thank,test_debt,1588,train
dear realiz problem plop wrong patch file one fix someth like spell mistak may still minor,documentation_debt,1589,train
realli care spell qualifi,documentation_debt,1590,train
spell nit,documentation_debt,1591,train
look ive also tri bit coupl thing sure think glob tabl may confus cant tablenam must use tablenam special tabl case commit deprec know use place decid want use new code later replac use,code/design_debt,1592,train
commit thank nice patch samuel might consid ad hbase 0191 could use indic cruft hbaserootdir load cruft pset hbaserootdir sinc migrat across multipl version,code/design_debt,1593,train
look good configur long maxrows 1024 1024 totalreads kvgetrowlength totalreads throw new size row maxrows row bigger bit pain suppos add getsiz cellutil could anoth patch also think cell offheap probabl fine still offheap server client may 10g rowsiz like larger swallow oom,code/design_debt,1594,train
thank matteo patch also remov unus local variabl,code/design_debt,1595,train
relat code context dereferenc first leav null check ineffect,code/design_debt,1596,train
case bad expect situat die move compact file anyway think loop remov sinc tri lookup file alreadi load sure,code/design_debt,1598,train
none remov code noth see comment insid function output file entri simpli use,code/design_debt,1600,train
load alreadi storefileinfo creat path result extra fsgetfilestatus call fsexist later fsgetfilestatus creat storefileinfo avoid exist,code/design_debt,1601,train
avoid extra getfilestatus call region startup,code/design_debt,1602,train
javadoc fix miss thank ted head,documentation_debt,1603,train
pass scanner jobconf privat api serial detail privat method implement detail isol within singl job either pick 0xi hbaseserv jar 0xz version there mix wed need test think make chang could accept patch releas look either respect param use propos away former way config becom part public api,test_debt,1604,train
see parent issu small chang hit percentag larg implic even movement insid singl percent go 9911 9987 percent percent int make doubl,code/design_debt,1605,train
would good test also,test_debt,1607,train
expir would measur day mayb use differ unit config therer long line patch line length 100 shorter,code/design_debt,1608,train
fix long log line updat expir time hour,code/design_debt,1609,train
htablebatch api javadoc say param action list get put delet increment append rowmut object pass rowmut batch small patch correct doc,documentation_debt,1610,train
htableinterfac javadoc correct,documentation_debt,1611,train
thank stack take look good point writelock updateslock start mvcc transact case sync synctrx thing guess let chang plain old sync failureproof inde block catch block catch ignor except write abort marker wal call still happen outer block result,code/design_debt,1612,train
use write completeflush event wal got remov 096 issu hbase7329 secondari region replica import share data file primari region reintroduc flush wal marker secondari region replica pick newli flush file wal start serv data design doc explain context bit better found hbase11183,code/design_debt,1613,train
remov 098 onward javadoc say remov major releas 096 full meta scan take quit time especi around region,code/design_debt,1615,train
098 test suit patch host previous run patch hbaseserv modul went min min,code/design_debt,1616,train
daryn propos follow chang hdfs6773 chang runtim testadmin went 835 min min,code/design_debt,1617,train
make minidfsclust run faster,code/design_debt,1618,train
right test thread mode made sever pass chang believ detail account dont access cluster test singl node yarn setup report back,test_debt,1619,train
new develop goe trunk backport desir exist releas branch seen jira look like branch releas manag make call backport particular issu document norm relev releas manag branch current doc suggest ad list codelin section 18111 add brief explan ping new section submit patch 18126 post hbase4593 note ping prior branch bullet patch workflow,documentation_debt,1620,train
turn full stori still leak connect somewher slave cluster ensembl debug,code/design_debt,1621,train
one held initi test post trunk patch soon report back actual cluster test tomorrow core chang schedul everi singl queue thread might 1000s even 100s 1000s instead schedul thread per fail handl rss queue insid thread call replicationsourc run inlin look code felt time rethink architectur rewrit replic sourc side scratch reach point increment chang longer appropri anoth jira,code/design_debt,1622,train
let add log queue failov quiet,code/design_debt,1623,train
connect connectionfactori place intern code use instead htabl constructor per hbase11825,code/design_debt,1624,train
test annot interfac use move move,code/design_debt,1627,train
remov unnecessari chang commit,code/design_debt,1628,train
standalon mode littl disorient show frequent,code/design_debt,1630,train
let fix innocu except show startup saw test 0991 even regular throw peopl one follow,code/design_debt,1631,train
thank guy frank look retryinclud hbase7070 make code complic read easi creat new bug complex system hard cover test mention jira sinc caus client side timeout throw except useror app layer code know set bigger valu timeout valu case case make configur right,code/design_debt,1633,train
endless loop realli,code/design_debt,1634,train
test info level minimum product discov test log much wors trigger npe stuff like reason prefer use debug level test sure wont surpris npe tri use past reus info apach build run time log look log size log rate per test priorit test look improv log around area,code/design_debt,1637,train
tri solv hbase12285 point test write much output best sloppi practic worst leav open build break test tool cant handl flood would will give littl bit mentor dealt problem year back happi add plate,code/design_debt,1638,train
refguid bit code code new htabl get tabl instanc rather promot new style get connect gettabl ditto refer new hbaseadmin see connectionfactori new style see also packageinfojava client updat exampl misti game one help look,documentation_debt,1641,train
believ guy still weird pull method global context execut soon script load interpret set default everywher least warrant comment think,documentation_debt,1642,train
isnt mayb cleaner fix keep logic local method need sorri pedant prefer version here,code/design_debt,1643,train
problem doesnt handl port correct isnt one specifi throw except tri cleanup old file howev also unless port check two differ place clean could set port singl place set via command line,code/design_debt,1644,train
good meta stuck failedopen agre handl differ patch look good coupl thing add log infodebug level may fine reset retri count also need prevent meta region goe failedopen method failedclos fine sinc meta region still avail essenti set maximumattempt huge number mani case region may abl heal automat without pill person think better monitor system could better case,code/design_debt,1645,train
meta tabl region assign could reach failedopen state make region avail unless target region server shutdown manual resolut undesir state meta tavl region sequenc could happen code step master detect region server rs1 host one meta tabl region chang meta region state onlin offlin step loop configu maximumattempt count default minim assignmentmanag tri find host meta tabl region avail would loop forver reset loop count bug1 logic small bug step new found rs2 insid loop step assignmentmanag tri assign meta region rs2 offlin rs1 base document design region failedopen failedclos state master tri close reassign oper via hbase shell howev bad design espcial meta tabl region arguabl design good regular tabl ticket focus fix meta region availabl issu propos possibl fix fix1 bandaid chang step like step region meta tabl region reset loop count would leav loop meta tabl region failedopen state fix2 involv region failedopen state provid way automat trigger short period time leav region failedopen state state like failedclos undesir way retri autoh region think least 100 fix1 good enough open tasktyp jira fix2 futur releas,code/design_debt,1647,train
fix findbug warn,code/design_debt,1648,train
dont think unit test cover case concern unit test cover fair coars grain happen read happen inbetween read oper tabl delet happen concern finer grain let say read snapshot mob file point mob origin dir happen still middl read oper tabl delet origin tabl happen move origin mob file archiv read oper may fail cant find data file hfilelink wed intercept except point read move locat file end correct place current code believ get except fail return proper data return error process craft rig constant exercis concurr hope abl produc stack trace fail day two,test_debt,1651,train
thank pointer hmobstor 312 retri address situat concern look code one concern come know line 319 throw anoth except got fnfe line 313 wed open file instanc got move sure would happen close line 319 chang captur except could caught tri next locat hfilelink essenti make file redirect mechan transpar would potenti make code easier follow prefer could use code find case fix one central place,code/design_debt,1652,train
main ask use wrap filelinkhfilelink provid reader file open dont need use funni encod name sine arent situat placehold file present place open file could move archiv spent littl bit time storefil storefileinfo refer hfilelink bit messi plan spend littl bit time refactorclean thing one mechan use think short term solut add except check handl fnfe catch two except case,code/design_debt,1653,train
evgeni like approach port need note chang general use case test use regionserv localhbaseclust port logic mean user set port config 5000 may spin server port 5002 instead produc error clear good chang necessarili loginfofaild bind master fix spell fail look great zookeep side thing otherwis thank take,documentation_debt,1654,train
localhbaseclust general thing understand use test never real cluster chang simplifi test provid automat anoth port bind hrs infoserv realli general thing port infoserv critic document like futur automat infoserv port bind want explicit port set add consol param hrs start without chang cant start sever hrs one node info server thx fix spell,code/design_debt,1655,train
move port localhbaseclust minihbaseclust level fix spell still auto port bind info server think realli use,documentation_debt,1656,train
mild complic fact cant chang public annot interfac hconnect 098 hack around altern find someth reason,code/design_debt,1657,train
minut lookse lgtm spell nit synchron need could get serverstatit null creat one use putifabs race case wed creat object vain wed save synchron even hot path,documentation_debt,1659,train
tackl javadoc fingbug checkstyl line length issu,code/design_debt,1660,train
coupl comment interfac chang managedunmanag connect issu separ concern mail list said yes concept connect cach aka manag connect go away manag connect go away let make away across board theyr stay let keep rework interfac support manag connect first class citizen see disadvantag inconsist aspect said total someth miss see advantag keep mix manag unmanag connect around,code/design_debt,1661,train
closer inspect look like securityadmin need updat new style well replicationadmin appear manag connect design though ration elud,code/design_debt,1662,train
guess could wont connect still leak class use show test usag part client other whatev say,test_debt,1663,train
testshel er timeout consist culprit oom cannot creat nativ thread look like testtablerb hbasetablerb made leak connect tabl call everi tabl provid close method clean testtabl creat new tabl everi test,code/design_debt,1664,train
shell tablerb leak connect,code/design_debt,1665,train
unstabl 098,code/design_debt,1666,train
clean presenc hadoop annot 098,code/design_debt,1669,train
key userdata tabl happen start key region name list link incorrect charact proper uri encod result mislead user error messag region longer avail may due split merg name chang manual escap charact produc correct output quick skim masterjsp suggest similar problem doesnt uri encod tabl name construct link tablejsp,code/design_debt,1670,train
opinion hbase dictat user cannot store system say anyth empti key cours make sens particular circumst place crawl applic store content index sha1 hash also includ famili url store uniqu object accord hash list url encount url store column qualifi produc list uniqu valu need scan duplic elimin etc need store data also data alreadi key,code/design_debt,1671,train
oop disregard wrong jira two thing nit put period end usag messag addit consist line chang derefer true true consist rest script,code/design_debt,1673,train
compar timestamp keyvalu test shown faster byte compar timestamp rather convert long long compar case one byte one long need compar better convert long long compar number compar byte byte timer 1042 compar bytes2long bytes2long timer 3143 compar long long timer 281 bytes2long timer 1328 long2byt timer 1349,code/design_debt,1674,train
pleas add releas note let downstream folk know happen account particular import folk come 098,documentation_debt,1675,train
deprec think remov,code/design_debt,1676,train
think line also redund selectnow fals execut throttlecompact size useless thank,code/design_debt,1678,train
yes redund like,code/design_debt,1679,train
think rememb see refer old packag orghtrac instead one asf project orgapachehtrac book could updat well,documentation_debt,1680,train
patch fix issu could find document also includ asciidoc thing typo etc chang jira titl slight,documentation_debt,1681,train
ref guid current point htrace old locat updat point asf project also verifi usag exampl still correct,documentation_debt,1682,train
current descript issu exampl text typo whee parent remark figur test bin script convert java util test let make requir get fix though,test_debt,1684,train
parent introduc typo,documentation_debt,1685,train
httpserver make use hadoop reflectionutil instead afaict use extra method copi one reflectionutil,code/design_debt,1687,train
add wrong valu min max version configur messag yes pls add test cover scenario thank,test_debt,1689,train
fixup javadoc scan class,documentation_debt,1690,train
