text,label,document_index,subset
also need add user doc along exampl new function,documentation_debt,555,train
havent measur much time increas caus purpos chang make test independ use beforeclass afterclass tag method need static variabl instanti produc systemadmin need static well variabl instanti exact test suit use unit test test suit thus kind allow interfer test make make test develop difficult develop patch interfer must caus problem requir make chang dont exact rememb problem general seem like good practic make unit test independ think,test_debt,556,train
add document gpu perform quantize exampl end user know gpu perform expect slower cpu fix httpsgithubcomapacheincubatormxnetissues10897 unit test ad small chang verifi correct ad new oper night test ad complicatedlongrun one chang distribut kvstore build test ad build configur chang ad new build option nccl userfac api chang api doc string updat new function header file function argument document new exampl readmemd ad explain exampl sourc dataset expect perform test set refer origin paper applic check api doc httpmxnetcidocs3acceleratedualstackamazonawscomprpridbuildidindexhtml chang backward incompat chang must chang made interest edg case note thomasdelteil reminisc mxnetlabelbot prawaitingreview,test_debt,558,train
total nit isnt clearer write issupportedcomparison avoid invert logic everywher,code/design_debt,559,train
want return reus next trigger,code/design_debt,560,train
thank investig heartsavior origin logic look safe think better way,requirement_debt,561,train
slow perform critic code,code/design_debt,562,train
keep four space indent paramet method createprojectionrexprogram,code/design_debt,563,train
clean transport map doc,code/design_debt,564,train
cast unnecessari sinc sum method alreadi return doubl,code/design_debt,567,train
move better error messag,code/design_debt,568,train
also help get rid sparkrdoc maven profil doc built use psparkr roxygen2 packag avail relat discuss 6567 pwendel srowen let know look better,documentation_debt,569,train
bit concern comment good number test would prefer fix checkin,test_debt,570,train
seem like method longer need,code/design_debt,571,train
think error messag would use includ full path client prop file use,code/design_debt,572,train
well see anyth yet github howev add snippet comment explain need method fine,documentation_debt,573,train
nit space around,code/design_debt,574,train
lgtm bar typo,documentation_debt,575,train
reason get rid thisdagsgetdagid there refer dag associ dagid clean happen remov dag object wont fetch add comment make clear,documentation_debt,577,train
even though class intern wide use project better avoid break public support test librari,code/design_debt,578,train
nit kinda hard read doubl negat consid,code/design_debt,579,train
ad test builder read clean code bit write sinc topic never null,code/design_debt,580,train
use research also dont think need privat remov lead underscor mayb add comment like dont use jsonload test valid dont want propag json syntax error downstream runner,documentation_debt,581,train
propos includ imag sourc directori generat sphinx jekyl build imag directori spark31851 add imag use within page built sphinx copi imag imag directori later jekyl build underscor directori ignor default end miss imag main doc sourc directori show imag correct pyspark document unreleas branch manual test via,documentation_debt,583,train
debug println line remov,code/design_debt,584,train
sure also upgrad info 010 mayb need general cleanup part,code/design_debt,585,train
carri old couchreplicatorschedulerjoberl couchreplicatorerl httpsgithubcomapachecouchdbcouchreplicatorcommitb48d7bdc49d107f33d96f08603006a1c9edc322fdiffba1cca81bdc216835256f72cc6a72fa5r374 beyond sure origin technic possibl say couchreplicatorauth plugin link process exit normal end part code wont worker chang reader known process modul perhap chang comment indic instead leav comment code,documentation_debt,586,train
would nice javadoc new method although fair selfexplanatori,documentation_debt,587,train
get doc offer grammat improv also correct describ oper requir complet process given watermark forward downstream general rule mean might except simpli say oper requir without ad caveat chang behaviour behavior doc seem use american spell rather english one sure polici regard,documentation_debt,588,train
faulti remov irrelev codeactuallytestbasepi noth,code/design_debt,589,train
propertymap mark volatil valu ever set construct time answer thread safeti content hashmap protect refer map mark volatil putsget map inherit memori barrier protect associ volatil refer httpstackoverflowcomquestions10357823volatilehashmapvsconcurrenthashmap mayb review concurr issu processor order accept merg request pretti sure even though class most behav correct sinc valu set onschedul onstop safe publish map unlik thread could potenti see stale valu map either class like use concurrenthashmap republish entir fresh map call new hashmap instead clear,requirement_debt,590,train
breez slight chatti dir creat,code/design_debt,591,train
kafka9896 fix flaki standbytaskeosintegrationtest,test_debt,592,train
yes think random chose one depend much data well updat doc best practic also metric show cach hit rate low mayb need rais cach size,documentation_debt,593,train
current transform name set blink planner exampl lookupjoin transform use lookupjoin direct lose lot informatoion introduc relwrit reldisplaynamewriterimpl reus code explainterm generat oper name fix oper name set blink planner chang trivial rework code cleanup without test coverag,code/design_debt,594,train
fix bug structequ return prematur ad test updat requestresponsetest check equal hashcod struct serializationdeseri possibl use objectsequ longhashcod simplifi code remov deprec usag junittestsuit,code/design_debt,595,train
think better explicit declar data instead manipul string way clear input data exampl second thought never mind comment pretti clear way,code/design_debt,596,train
messag get excess noisi high traffic condit someth mechan goe wrong pipe log featur instanc emit warn error messag everi singl log event reader goe pipe buffer fill result thousand log messag emit per second make read log difficult caus disk space issu commit address issu ad throttl version common log messag emit messag set interv second default follow function ad sitethrottledstatus sitethrottlednot sitethrottledwarn sitethrottlederror sitethrottledfat sitethrottledalert sitethrottledemerg bonus implement use generic throttler class may also use applic throttl desir,code/design_debt,597,train
add doc also updat releas note add new featur master httpsdocstrafficserverapacheorgenlatestreleasenoteswhatsnewenhtml remap plugin check correspond symbol remap plugin well featur plan,documentation_debt,598,train
note namespac action would remain test though cleanup run may better use differ name test run,code/design_debt,599,train
think get rid cant imagin function specif broken alon selectexpr,code/design_debt,602,train
thrift directori make sens test reli sleep test script inher flaki ive remov doubl pclose parent process code well see fix problem 368 result anoth problem appveyor fail due includ error sure happen window,test_debt,603,train
need ifpres,code/design_debt,604,train
optim code style,code/design_debt,605,train
changec remov duplic includ option,code/design_debt,606,train
descript chang cherrypick yahoo repo branch yahoo43 origin commit httpsgithubcomyahoobookkeepercommit42bdc083 releas addentrybytebuf readonlybooki prevent memoryleak,code/design_debt,607,train
would suggest simpli use mximageimread call asnumpi plot shouldnt need depend cv2 way,code/design_debt,608,train
small log improv help debug replic issu,code/design_debt,609,train
incred big deal getsupportedpropertydescriptor call often often valid refresh caus lot arraylist creat prefer way distributeload handl creat one arraylist reus also use atomicboolean know recreat,code/design_debt,610,train
ad quot prevent syntax error weird situat error seen mgt server caus somehow nic miss fix script handl state also report fine also remov interfac variableconst use hardcod second time hardcod easier read 1249 except,code/design_debt,611,train
knew code simpler updat use readvalueastre,code/design_debt,613,train
would nice add comment treemap order need,documentation_debt,614,train
test duplic verbos boilerpl central slavetest,test_debt,616,train
yes pleas explain chang updat document yes,documentation_debt,620,train
may legaci someon put design collect class youd design fashion focuss logic need interact need suppli generic case youd need generic method removepredicatesimplestr predic collect class realiti appli rule engag anyth field flag method check hasinternalproperti realli move coremessag use would mean still get benefit check stay coremessag would realli clean typedproperti field realli care keep clean,code/design_debt,621,train
parquet318 remov unnecessari object mapper,code/design_debt,622,train
code chang httpsgithubcomapachesparkpull21847 spark write avro file per user provid output schema make robust user friend valid avro schema task launch also support output logic decim type byte default output fix unit test,code/design_debt,623,train
particular test probabl other file could made runneragnost would make much better howev under problem ignor,code/design_debt,624,train
particular strong feel lean toward includ noarg constructor two reason consist enrich could chang pattern seem confus contract enricherspoliciesentitiesloc instanti enricherspec etc class must noarg constructor dont expect peopl call constructor direct second point mean probabl includ constructor comment could mayb even chang internalpolicyfactori etc handl call protect constructor would enforc anyway happi ignor,code/design_debt,626,train
besid remov seem also probabl unit test valid new behavior name consum group sink,test_debt,628,train
nanosecond much millisecond enough,code/design_debt,629,train
check make sure code alway stay sync howev make great code review like static check unnecessari remov pain check also next commit,code/design_debt,630,train
nit space,code/design_debt,631,train
except broad,code/design_debt,634,train
add test case,test_debt,635,train
rebas 719 xurror percyashu curious pass ran local time fail httpsissuesapacheorgjirabrowsefineract855 everi time may flaki test realli someth break strang yes reason prs pass today 723 725 still fail perhap new restassur version somehow chang time someth caus test failur,test_debt,636,train
variabl name could better perhap,code/design_debt,637,train
got reason could harder someon look code figur allow sinc dont realli mention rest server realli one requir secur turn anoth reason benefici check mesosrestserv mesosclusterdispatch framework could technic decoupl mesosrestserv allow anoth way receiv request increas flexibl avoid someon forget put suggest move check closer requir help maintain bit better,code/design_debt,639,train
ran quick benchmark javadoc task master lucene9215 branch gradlew clean compilejava time gradlew javadoc master build success 21s lucene9215 build success 22s check pass effect free doesnt slow javadoc process hard part alreadi done think lot easier deal error direct gradlew javadoc thing like filenam line number realli help plus remov previous python script recurs pars html thing never instant,code/design_debt,640,train
indent,code/design_debt,641,train
unnecessari,code/design_debt,642,train
nit add comment lookupkey contain singl column make understand allnul easier,documentation_debt,644,train
less load place review better possibl without lot effort anyway everyth testsutil bad name btw util test test,code/design_debt,645,train
indent multipl four,code/design_debt,646,train
start review want get principl beforehand shade path absolut never use deriv modul name make uniqu reason shade way isol implement detail depend end api surfac bug test rot work pretti hard avoid guava api surfac sinc risk diamond depend conflict high esoter depend includ guava thing connect requir cassandra requir gauva api surfac includ dep situat beam want use guava intern slowli move depend beamvendoredguava200,code/design_debt,647,train
complet finish translat work page page flink tabl api sql main show usag tabl api sql flink optim sql queri differ blink flink planner translat chines chang trivial rework code cleanup without test coverag,code/design_debt,648,train
remov log4j config done java remain log configur use standard log4j jvm properti log4configur accumuloenvsh tarbal ship less log4j config file rather log4j properti file log4j xml still use edit accumuloenvsh move asyncsocketappend start modul due classpath issu remov auditlogxml ad audit log configur log4jservic log4jmonitor properti file accumulo conf directori longer exampl directori configur file ship conf use default accumulo monitor default bind 0000 advertis hostnam look java log forward shorten name log system properti remov monitorloggingit difficult setup log forward use miniaccumuloclust,code/design_debt,649,train
investig heartsavior origin logic look safe think better way,requirement_debt,652,train
fix length byte array make sens interpret byte decim differ either i32 i64 reason could imagin use i32 i64 write decim parquet would ecosystem compat aka,requirement_debt,654,train
jira madlib1206 commit add support minibatch base gradient descent mlp input tabl contain matrix independ variabl minibatch automat use solver two minibatch specif optim also introduc batchsiz nepoch batchsiz default min200 buffers buffers equal number origin input row pack singl row matrix nepoch number time batch buffer iter default chang includ depend variabl minibatch solver also matrix initi vector random order process batch within epoch mlp minibatch current doesnt support weight param error thrown delet unus type name mlpstepresult add unit test newli ad function python file coauthoredbi rahul iyer riyerapacheorg coauthoredbi nikhil kak nkakpivotalio close 243,code/design_debt,655,train
btw realli long line convent line longer github review window,code/design_debt,656,train
lucene9069 prevent memori leak perfieldanalyzerwrapp,code/design_debt,657,train
fine fwiw wouldnt even bother defin valu set asid like doubt user code would want refer want document default cost say cost javadoc know dev like make static constant everyth imo sometim wast ceremoni,code/design_debt,658,train
might slight faster take minimum length compar loop check,code/design_debt,659,train
pleas add test system session option chang confirm reset work expect,test_debt,660,train
person would get rid use extensionvalu extensionnam otherwis rondagostino said remov extensionvalu,code/design_debt,661,train
well previous nonrest test implement client send anyth server return success respons clustersatur set true temporari failur remov test class much work rewrit rest client ive test initi round fail pagesdocu got fix use xcontentbuild pass document json client youll find necessari chang branchhttpsgithubcomsebastiannagelnutchtreenutch2739 also updat descript upgrad depend pluginxml ad exclus depend alreadi provid nutch core chang default properti indexwritersxmltempl indexerelast plugin work outofthebox default set far didnt run test scale make sure abl index million document given set,test_debt,663,train
excludejavaxexclud exlud validationapi well therefor delet avoid includ unnecessari librari decid add excludejavaxactivationexclud excludejavaxannotationapiexclud excludejavaxinjectexclud excludejavaxservletapiexclud excludejavaxjsonexclud excludejavaxwsexclud,code/design_debt,664,train
also could make stat top page wait batch process batch link correspond section name consist pleas renam keep activ batch complet batch,code/design_debt,665,train
worri test run parameter still abl determin case set expect except pertest within test base valu paramet rather inspect name test exampl testconflictrunnableonserviceannotationexpectillegalstateexcept doesnt demonstr read test code direct expect except,code/design_debt,666,train
lgtm liyafan82 thank contribut suggest add similar flag isset option skip separ jira improv perform,code/design_debt,669,train
typoth,documentation_debt,670,train
typo configuresastoken,documentation_debt,671,train
thank minor commentsnit could pleas renam test start test standard look might add final declar match code style like idea integr test simplewebsocketserv smart surpris found mani place clusterclos wasnt call dont see semant gremlindriverintegratetest test chang seem accomplish fix without break behavior chang driverthat nice mayb miss test gremlin server valid chang perhap alreadi better test way simplewebsocketserv test assum polish commit histori bit merg squash thing one commit,code/design_debt,672,train
typo gobblin config path,documentation_debt,673,train
instead comment line point design document,documentation_debt,674,train
pwendel thank comment repli first whether accumul valu subject chang case failurei think though long period spark run way patch actual resolv old todo dagschedulerscalai think accumul usual use take task complic rddcountrddfiltercount mayb wrong count sum distanc point potenti center kmean see mllib think case health status cluster transpar user final result kmean irrelev whether executor lost etc second good point understand use scenario mind provid detail like implement spark guess solv provid approximatevalu api accumul sparkcontext third actual patch ensur valu accumul stage avail stage becom independ mean job need httpsgithubcomapachesparkpull228filesdiff6a9ff7fb74fd490a50462d45db2d5e11l400 job finish job still need certain stage accumul valu calcul stage count,code/design_debt,675,train
case larg amount data order ensur perform normal write use asynchron rewrit use asyncwaitoper add switch control whether enabl rewrit,code/design_debt,677,train
add quick comment true mean,documentation_debt,678,train
thank updat wsri think previous comment address except httpsgithubcomapacheflinkpull13595discussionr514988635 gaoyunhaii also mention better supplement test cover empti subpartit case,test_debt,679,train
could add code avoid infinit retri loop error also check thread interrupt incas someth els swallow thread interrupt except futur,code/design_debt,680,train
fix typo err msg,documentation_debt,682,train
result workstat updat path somewhat slower updat must start 1st copi latest snapshot appli new data copi starvat gone also note metadata codepath general aw lot copi seem convert entir class java least make use 100 java collect would avoid multipl copi go tofrom kafkaapi tojava call,code/design_debt,683,train
hope someon figur couldnt get work confus,code/design_debt,684,train
nit last two arg simpli clariti,code/design_debt,685,train
ping itd good get sinc itll help debug test flake pretti consist jenkin though may also need follow turn log output test think bunch modul dont even log turn,test_debt,687,train
use anymor,code/design_debt,688,train
carbondata3107 optim errorexcept code better debug,code/design_debt,689,train
throw illegalargumentexcept unsupportedoperatorexcept make sens,code/design_debt,690,train
lenghth typo,documentation_debt,691,train
default made constant somewher instead defin multipl place,code/design_debt,693,train
nit extra line,code/design_debt,694,train
would add comment state assumpt minor though,documentation_debt,696,train
tend alway work ide support project view visual studio xcode wherein alreadi know work test project henc test suffix bit redund also alreadi test new framework dont use test suffix,test_debt,697,train
improv kerberosdescriptorresourceprovid return http 409 tri creat duplic kerberosdescriptor instead http 500 ugli stack trace clarifi messag incomplet request clean unit test minor cleanup kerberosdescriptorresourceprovid httpsissuesapacheorgjirabrowseambari25025 ad test case unit test test manual,code/design_debt,698,train
n3nash thank ad unus redund import checkstyl correspond codestyl rule miss add futur prs,code/design_debt,699,train
nnvmkera fix kera model convert improv tutori,documentation_debt,700,train
document,documentation_debt,701,train
understand allow point spark direct histori server old jhs new at instead hardcod url reli redirect sinc may exist later open question though code modifi mean user need opt submit app perhap way hook spark histori server side may use think someon tri past shs chang yarnspecif made kinda suboptim,code/design_debt,702,train
think delnotsatisfi youd better chang dcheck,requirement_debt,703,train
gave tri httpsgithubcomrzo1tomeetreetomee2324v2 quit unsur talk consequ drop fixmetodo,requirement_debt,704,train
